Year,State,Ag District,Ag District Code,County,County ANSI,Commodity,Data Item,Domain,Value,CV (%)
2018,TEXAS,UPPER COAST,90,MATAGORDA,321,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,86.7,
2018,TEXAS,UPPER COAST,90,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,79.8,
2018,TEXAS,UPPER COAST,90,VICTORIA,469,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,75.4,
2018,TEXAS,UPPER COAST,90,WHARTON,481,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,74.5,
2017,TEXAS,BLACKLANDS,40,BELL,27,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,79.6,
2017,TEXAS,BLACKLANDS,40,COLLIN,85,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,83.7,
2017,TEXAS,BLACKLANDS,40,COOKE,97,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,57.9,
2017,TEXAS,BLACKLANDS,40,CORYELL,99,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,64.3,
2017,TEXAS,BLACKLANDS,40,DENTON,121,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,48.3,
2017,TEXAS,BLACKLANDS,40,ELLIS,139,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,91.5,
2017,TEXAS,BLACKLANDS,40,FALLS,145,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,76.4,
2017,TEXAS,BLACKLANDS,40,GRAYSON,181,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,68,
2017,TEXAS,BLACKLANDS,40,HAMILTON,193,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,72,
2017,TEXAS,BLACKLANDS,40,HILL,217,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,77,
2017,TEXAS,BLACKLANDS,40,MCLENNAN,309,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,64,
2017,TEXAS,BLACKLANDS,40,MILAM,331,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,71.8,
2017,TEXAS,BLACKLANDS,40,NAVARRO,349,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,90.7,
2017,TEXAS,BLACKLANDS,40,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,76.3,
2017,TEXAS,BLACKLANDS,40,WILLIAMSON,491,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,66.3,
2017,TEXAS,COASTAL BEND,82,NUECES,355,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,73.6,
2017,TEXAS,COASTAL BEND,82,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,36.1,
2017,TEXAS,COASTAL BEND,82,REFUGIO,391,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,90.6,
2017,TEXAS,COASTAL BEND,82,SAN PATRICIO,409,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,80.2,
2017,TEXAS,EAST TEXAS SOUTH,52,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,101.9,
2017,TEXAS,EAST TEXAS SOUTH,52,ROBERTSON,395,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,107,
2017,TEXAS,EDWARDS PLATEAU,70,CONCHO,95,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,50.4,
2017,TEXAS,EDWARDS PLATEAU,70,GILLESPIE,171,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,61,
2017,TEXAS,EDWARDS PLATEAU,70,MCCULLOCH,307,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,59,
2017,TEXAS,EDWARDS PLATEAU,70,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,34.1,
2017,TEXAS,EDWARDS PLATEAU,70,SCHLEICHER,413,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,45,
2017,TEXAS,EDWARDS PLATEAU,70,TOM GREEN,451,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,44.8,
2017,TEXAS,EDWARDS PLATEAU,70,UVALDE,463,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,77.7,
2017,TEXAS,LOWER VALLEY,97,HIDALGO,215,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,53.9,
2017,TEXAS,LOWER VALLEY,97,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,51.2,
2017,TEXAS,LOWER VALLEY,97,WILLACY,489,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,62.5,
2017,TEXAS,NORTHERN HIGH PLAINS,11,ARMSTRONG,11,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,63.6,
2017,TEXAS,NORTHERN HIGH PLAINS,11,CARSON,65,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,78.3,
2017,TEXAS,NORTHERN HIGH PLAINS,11,CASTRO,69,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,107.2,
2017,TEXAS,NORTHERN HIGH PLAINS,11,DALLAM,111,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,60.2,
2017,TEXAS,NORTHERN HIGH PLAINS,11,DEAF SMITH,117,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,72.2,
2017,TEXAS,NORTHERN HIGH PLAINS,11,FLOYD,153,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,50.3,
2017,TEXAS,NORTHERN HIGH PLAINS,11,HANSFORD,195,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,61.9,
2017,TEXAS,NORTHERN HIGH PLAINS,11,LIPSCOMB,295,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,89.5,
2017,TEXAS,NORTHERN HIGH PLAINS,11,MOORE,341,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,94.8,
2017,TEXAS,NORTHERN HIGH PLAINS,11,OCHILTREE,357,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,63.5,
2017,TEXAS,NORTHERN HIGH PLAINS,11,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,64.1,
2017,TEXAS,NORTHERN HIGH PLAINS,11,PARMER,369,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,69.7,
2017,TEXAS,NORTHERN HIGH PLAINS,11,RANDALL,381,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,59.1,
2017,TEXAS,NORTHERN HIGH PLAINS,11,SHERMAN,421,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,98.5,
2017,TEXAS,NORTHERN HIGH PLAINS,11,SWISHER,437,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,49.7,
2017,TEXAS,SOUTH CENTRAL,81,AUSTIN,15,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,64.8,
2017,TEXAS,SOUTH CENTRAL,81,BEE,25,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,59.3,
2017,TEXAS,SOUTH CENTRAL,81,BEXAR,29,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,58,
2017,TEXAS,SOUTH CENTRAL,81,BURLESON,51,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,91.9,
2017,TEXAS,SOUTH CENTRAL,81,CALDWELL,55,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,72,
2017,TEXAS,SOUTH CENTRAL,81,GUADALUPE,187,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,58.6,
2017,TEXAS,SOUTH CENTRAL,81,MEDINA,325,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,76,
2017,TEXAS,SOUTH CENTRAL,81,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,70.4,
2017,TEXAS,SOUTH CENTRAL,81,TRAVIS,453,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,77.2,
2017,TEXAS,SOUTH CENTRAL,81,WILSON,493,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,79.7,
2017,TEXAS,SOUTH TEXAS,96,FRIO,163,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,76,
2017,TEXAS,SOUTH TEXAS,96,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,48.5,
2017,TEXAS,SOUTH TEXAS,96,ZAVALA,507,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,62.6,
2017,TEXAS,SOUTHERN HIGH PLAINS,12,BAILEY,17,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,64.5,
2017,TEXAS,SOUTHERN HIGH PLAINS,12,COCHRAN,79,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,44.5,
2017,TEXAS,SOUTHERN HIGH PLAINS,12,HOCKLEY,219,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,41,
2017,TEXAS,SOUTHERN HIGH PLAINS,12,LAMB,279,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,47.4,
2017,TEXAS,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,42.7,
2017,TEXAS,SOUTHERN HIGH PLAINS,12,LYNN,305,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,38,
2017,TEXAS,SOUTHERN HIGH PLAINS,12,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,32.5,
2017,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,83,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,54.5,
2017,TEXAS,SOUTHERN LOW PLAINS,22,JONES,253,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,36.7,
2017,TEXAS,SOUTHERN LOW PLAINS,22,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,39.1,
2017,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,399,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,44.9,
2017,TEXAS,SOUTHERN LOW PLAINS,22,TAYLOR,441,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,56.3,
2017,TEXAS,UPPER COAST,90,CALHOUN,57,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,98.9,
2017,TEXAS,UPPER COAST,90,FORT BEND,157,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,107,
2017,TEXAS,UPPER COAST,90,JACKSON,239,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,95.1,
2017,TEXAS,UPPER COAST,90,MATAGORDA,321,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,98.3,
2017,TEXAS,UPPER COAST,90,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,100.4,
2017,TEXAS,UPPER COAST,90,VICTORIA,469,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,96.6,
2017,TEXAS,UPPER COAST,90,WHARTON,481,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,91.5,
2016,TEXAS,BLACKLANDS,40,BELL,27,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,54.3,
2016,TEXAS,BLACKLANDS,40,COLLIN,85,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,59.7,
2016,TEXAS,BLACKLANDS,40,COOKE,97,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,44.8,
2016,TEXAS,BLACKLANDS,40,DENTON,121,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,52.4,
2016,TEXAS,BLACKLANDS,40,ELLIS,139,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,52.2,
2016,TEXAS,BLACKLANDS,40,FALLS,145,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,69.8,
2016,TEXAS,BLACKLANDS,40,FANNIN,147,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,53.4,
2016,TEXAS,BLACKLANDS,40,HAMILTON,193,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,44.4,
2016,TEXAS,BLACKLANDS,40,HILL,217,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,58.4,
2016,TEXAS,BLACKLANDS,40,JOHNSON,251,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,43.6,
2016,TEXAS,BLACKLANDS,40,MCLENNAN,309,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,46.1,
2016,TEXAS,BLACKLANDS,40,MILAM,331,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,60,
2016,TEXAS,BLACKLANDS,40,NAVARRO,349,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,49.3,
2016,TEXAS,BLACKLANDS,40,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,54.7,
2016,TEXAS,BLACKLANDS,40,WILLIAMSON,491,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,56.4,
2016,TEXAS,COASTAL BEND,82,KLEBERG,273,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,76.9,
2016,TEXAS,COASTAL BEND,82,NUECES,355,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,78.9,
2016,TEXAS,COASTAL BEND,82,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,71.8,
2016,TEXAS,COASTAL BEND,82,SAN PATRICIO,409,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,77,
2016,TEXAS,CROSS TIMBERS,30,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,42.4,
2016,TEXAS,EAST TEXAS SOUTH,52,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,73.2,
2016,TEXAS,EDWARDS PLATEAU,70,CONCHO,95,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,46.7,
2016,TEXAS,EDWARDS PLATEAU,70,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,59.6,
2016,TEXAS,EDWARDS PLATEAU,70,SCHLEICHER,413,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,53.3,
2016,TEXAS,EDWARDS PLATEAU,70,TOM GREEN,451,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,55,
2016,TEXAS,EDWARDS PLATEAU,70,UVALDE,463,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,81.2,
2016,TEXAS,LOWER VALLEY,97,CAMERON,61,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,66.5,
2016,TEXAS,LOWER VALLEY,97,HIDALGO,215,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,58.2,
2016,TEXAS,LOWER VALLEY,97,STARR,427,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,63.5,
2016,TEXAS,LOWER VALLEY,97,WILLACY,489,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,80.4,
2016,TEXAS,NORTHERN HIGH PLAINS,11,ARMSTRONG,11,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,51.9,
2016,TEXAS,NORTHERN HIGH PLAINS,11,BRISCOE,45,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,51.5,
2016,TEXAS,NORTHERN HIGH PLAINS,11,CARSON,65,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,77.9,
2016,TEXAS,NORTHERN HIGH PLAINS,11,DALLAM,111,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,77.4,
2016,TEXAS,NORTHERN HIGH PLAINS,11,DEAF SMITH,117,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,63.6,
2016,TEXAS,NORTHERN HIGH PLAINS,11,FLOYD,153,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,43.7,
2016,TEXAS,NORTHERN HIGH PLAINS,11,HANSFORD,195,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,47,
2016,TEXAS,NORTHERN HIGH PLAINS,11,HARTLEY,205,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,57.7,
2016,TEXAS,NORTHERN HIGH PLAINS,11,MOORE,341,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,87.2,
2016,TEXAS,NORTHERN HIGH PLAINS,11,OCHILTREE,357,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,83.6,
2016,TEXAS,NORTHERN HIGH PLAINS,11,OLDHAM,359,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,47.7,
2016,TEXAS,NORTHERN HIGH PLAINS,11,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,75.4,
2016,TEXAS,NORTHERN HIGH PLAINS,11,PARMER,369,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,65.9,
2016,TEXAS,NORTHERN HIGH PLAINS,11,POTTER,375,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,71.2,
2016,TEXAS,NORTHERN HIGH PLAINS,11,RANDALL,381,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,46.9,
2016,TEXAS,NORTHERN HIGH PLAINS,11,SHERMAN,421,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,92.4,
2016,TEXAS,NORTHERN HIGH PLAINS,11,SWISHER,437,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,39.5,
2016,TEXAS,SOUTH CENTRAL,81,BEE,25,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,74.5,
2016,TEXAS,SOUTH CENTRAL,81,BEXAR,29,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,71.2,
2016,TEXAS,SOUTH CENTRAL,81,CALDWELL,55,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,83.7,
2016,TEXAS,SOUTH CENTRAL,81,GUADALUPE,187,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,75.4,
2016,TEXAS,SOUTH CENTRAL,81,HAYS,209,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,73.3,
2016,TEXAS,SOUTH CENTRAL,81,MEDINA,325,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,75.9,
2016,TEXAS,SOUTH CENTRAL,81,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,71.9,
2016,TEXAS,SOUTH CENTRAL,81,TRAVIS,453,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,50.7,
2016,TEXAS,SOUTH CENTRAL,81,WILSON,493,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,89.8,
2016,TEXAS,SOUTH TEXAS,96,FRIO,163,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,44.5,
2016,TEXAS,SOUTH TEXAS,96,JIM WELLS,249,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,49.3,
2016,TEXAS,SOUTH TEXAS,96,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,61.3,
2016,TEXAS,SOUTH TEXAS,96,ZAVALA,507,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,60.5,
2016,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,115,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,27.9,
2016,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,173,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,27.8,
2016,TEXAS,SOUTHERN HIGH PLAINS,12,LAMB,279,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,51.1,
2016,TEXAS,SOUTHERN HIGH PLAINS,12,LYNN,305,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,40.6,
2016,TEXAS,SOUTHERN HIGH PLAINS,12,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,40,
2016,TEXAS,SOUTHERN HIGH PLAINS,12,TERRY,445,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,30.7,
2016,TEXAS,SOUTHERN LOW PLAINS,22,FISHER,151,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,50,
2016,TEXAS,SOUTHERN LOW PLAINS,22,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,31.3,
2016,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,399,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,58.8,
2016,TEXAS,SOUTHERN LOW PLAINS,22,TAYLOR,441,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,31,
2016,TEXAS,UPPER COAST,90,CALHOUN,57,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,92.1,
2016,TEXAS,UPPER COAST,90,FORT BEND,157,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,72.5,
2016,TEXAS,UPPER COAST,90,LIBERTY,291,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,48,
2016,TEXAS,UPPER COAST,90,MATAGORDA,321,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,74.8,
2016,TEXAS,UPPER COAST,90,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,79.4,
2016,TEXAS,UPPER COAST,90,VICTORIA,469,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,77.7,
2016,TEXAS,UPPER COAST,90,WHARTON,481,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,75.2,
2015,TEXAS,BLACKLANDS,40,BELL,27,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,63.3,
2015,TEXAS,BLACKLANDS,40,COLLIN,85,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,50.4,
2015,TEXAS,BLACKLANDS,40,COOKE,97,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,28.9,
2015,TEXAS,BLACKLANDS,40,CORYELL,99,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,57.1,
2015,TEXAS,BLACKLANDS,40,DENTON,121,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,38.2,
